ID	PRODUCTO	DESCRIPCION	UNIDADES	CANTIDAD DEL PRODUCTO
7500435019828	HEAD & SHOULDERS SUAVE Y MANEJABLE  375 ML	HEAD & SHOULDERS SUAVE Y MANEJABLE  375 ML	S/27.00	2.00
7506195148679	HEAD & SHOULDERS SUAVE Y MANEJABLE 90 ML	  SHAMPOO HEAD & SHOULDERS SUAVE Y MANEJABLE 90 ML	S/5.50	3
7500435155793	HEASD& SHOULDERS CREMA PARA PINAR  CONTROL CASPA	HEASD& SHOULDERS CREMA PARA PINAR  CONTROL CASPA	S/1.50	12
7578545277001	HELADO CREMA	HELADO CREMA	S/4.50	42
8410225005568	HENO DE PRAVIA   CREMA HIDRATANTE X 150 GR 	HENO DE PRAVIA   CREMA HIDRATANTE X 150 GR 	S/6.20	1
7702538121501	HENO DE PRAVIA  X 150 GR 	HENO DE PRAVIA  X 150 GR 	S/6.20	6
7898292888740	HERHEY´S COCOLATE DE LECHE X 20 GR	HERHEY´S COCOLATE DE LECHE X 20 GR	S/2.00	18
7898292888764	HERSHEY'S COOKIES  N CREME 	HERSHEY'S COOKIES  N CREME 	S/2.00	38
7751738002875	HIT MOJITO X 355 ML	HIT MOJITO X 355 ML	S/7.00	1
7751738002868	HIT PIÑA COLADA  X 355 ML	HIT PIÑA COLADA  X 355 ML	S/7.00	2
7750632000420	HORNIMANS MANZANILLA X CAJA 	HORNIMANS MANZANILLA X CAJA 	S/3.50	1
7750243043915	HUANCAINA A LA CENA 85 GRS 	HUANCAINA A LA CENA 85 GRS 	S/3.90	5
08101	HUEVOS  PAQUETE  X 30 UNI	HUEVOS  PAQUETE  X 30 UNI	S/17.00	5.00
8445290548054	IDEAL  AMANECER 390 GR	IDEAL  AMANECER 390 GR	S/3.90	3
8445290401182	IDEAL  CREMOSITO 390 GR	IDEAL  CREMOSITO 390 GR	S/4.80	3
7751028000604	IDEAL  PAPEL HIGIENICO X 6 UNI.	IDEAL  PAPEL HIGIENICO X 6 UNI.	S/8.50	4
8445290548054	IDEAL AMANECER 390 ML	IDEAL AMANECER 390 ML	S/3.80	6
7759185011334	IDEAL CON YAPA X 6 ROLLOS   DOBLE HOJA                            	IDEAL CON YAPA X 6 ROLLOS   DOBLE HOJA                            	S/7.50	5.00
7750526002714	IN CHIPS QUESO Y CEBOLLA	IN CHIPS QUESO Y CEBOLLA	S/2.50	5
INV1	INCA 1 LT	INCA 1 LT	S/4.50	2
INV1.5	INCA 1.5 LT 	INCA 1.5 LT 	S/6.50	3
7750182005463	INCA KOLA  SIN  AZUCAR 1 LTR	INCA KOLA  SIN  AZUCAR 1 LTR	S/5.50	11
7750182001809	INCA KOLA  SIN  AZUCAR 1.5 LTR	INCA KOLA  SIN  AZUCAR 1.5 LTR	S/7.50	8
7750182003322	INCA KOLA  SIN  AZUCAR 5O0   ML 	INCA KOLA  SIN  AZUCAR 5O0   ML 	S/3.00	2
7750236330169	INCA KOLA 1.5 LTR	INCA KOLA 1.5 LTR	S/7.50	9
7750182003339	INCA KOLA 1LTR 	INCA KOLA 1LTR 	S/5.50	8
7750236544092	INCA KOLA 3 LTR 	INCA KOLA 3 LTR 	S/13.50	6
7750182006088	INCA KOLA 600 ML 	INCA KOLA 600 ML 	S/3.50	21
7750526002257	INKA CHIPS / BEMBOS CLASICAS  120 GR	INKA CHIPS / BEMBOS CLASICAS  120 GR	S/8.50	1
7750526002738	INKA CHIPS / BEMBOS CLASICAS  30 GR	INKA CHIPS / BEMBOS CLASICAS  30 GR	S/2.50	4
7750526002769	INKA CHIPS / PAPAS CRUJIENTES SABOR  PAPAS Y CEBOLLA 135 GR	INKA CHIPS / PAPAS CRUJIENTES SABOR  PAPAS Y CEBOLLA 135 GR	S/8.50	2
7750526003018	INKA CHIPS / PAPAS CRUJIENTES SABOR BBQ & CEBOLLA  135 GR	INKA CHIPS / PAPAS CRUJIENTES SABOR BBQ & CEBOLLA  135 GR	S/8.50	3
7750526002721	INKA CHIPS / PAPAS CRUJIENTES SABOR BBQ & CEBOLLA  30 GR	INKA CHIPS / PAPAS CRUJIENTES SABOR BBQ & CEBOLLA  30 GR	S/2.50	2
7750526002059	INKA CHIPS / PAPAS CRUJIENTES SABOR HIERBAS & LIMAS 115 GR	INKA CHIPS / PAPAS CRUJIENTES SABOR HIERBAS & LIMAS 115 GR	S/8.50	3
7750526002752	INKA CHIPS / PAPAS CRUJIENTES SABOR JALAPEÑA 135 GR	INKA CHIPS / PAPAS CRUJIENTES SABOR JALAPEÑA 135 GR	S/8.50	3
7750526002707	INKA CHIPS / PAPAS CRUJIENTES SABOR JALAPEÑA 30 GR	INKA CHIPS / PAPAS CRUJIENTES SABOR JALAPEÑA 30 GR	S/2.50	3
7750526002073	INKA CHIPS / PAPAS CRUJIENTES SABOR TOMATE ALBAHACA & OLIVA 115 GR	INKA CHIPS / PAPAS CRUJIENTES SABOR TOMATE ALBAHACA & OLIVA 115 GR	S/8.50	1
7750526003001	INKA CHIPS JALAPEÑO 135 GRS 	INKA CHIPS JALAPEÑO 135 GRS 	S/8.50	4
7750526002745	INKA CHIPS SAL DE MAR  135 GRS 	INKA CHIPS SAL DE MAR  135 GRS 	S/8.50	4
7750526002998	INKA CHIPS SAL DE MARA	INKA CHIPS SAL DE MARA	S/8.50	5
7750182003933	INKA COLA 2.25 LTR SIN AZUCAR 	INKA COLA 2.25 LTR SIN AZUCAR 	S/10.50	6.00
7750182007474	INKA KOLA 2.25 LTR 	INKA KOLA 2.25 LTR 	S/10.50	6
7750243081566	JABON  BOLIVAR  BEBES Y NIÑOS  190 GRS 	JABON  BOLIVAR  BEBES Y NIÑOS  190 GRS 	S/3.50	8.00
7750243068840	JABON BOLIVAR   LIMON   190 GR	JABON BOLIVAR   LIMON   190 GR	S/3.50	3
7750243068864	JABON BOLIVAR  ANTIBACTERIAL  190 GR	JABON BOLIVAR  ANTIBACTERIAL  190 GR	S/3.50	8
7750243079990	JABON BOLIVAR  CUIDADO TOTAL  190 GR	JABON BOLIVAR  CUIDADO TOTAL  190 GR	S/3.50	2
7708669890859	JABON ÑA PANCHA  180 GRS 	JABON ÑA PANCHA  180 GRS 	S/3.30	6.00
7509546677019	JABON PALMOLIVE AVENA 110 GRS 	JABON PALMOLIVE AVENA 110 GRS 	S/4.50	8.00
7509546677002	JABON PALMOLIVE GRANADA 110 GRS 	JABON PALMOLIVE GRANADA 110 GRS 	S/4.50	8.00
7509546676982	JABON PALMOLIVE OLIVA Y ALOE 110 GRS 	JABON PALMOLIVE OLIVA Y ALOE 110 GRS 	S/4.50	8.00
7509546676920	JABON PALMOLIVE SANDIA Y LYCHEE  110 GRS 	JABON PALMOLIVE SANDIA Y LYCHEE  110 GRS 	S/4.50	8.00
7702010420917	JABON PROTEX  NUTRIC PROTEC 	JABON PROTEX  NUTRIC PROTEC 	S/4.70	1
7702010420382	JABON PROTEX HERBAL 110 G 	JABON PROTEX HERBAL 110 G 	S/4.70	6
7501026027116	JABON ROSAS VENUS  ANTIBACTERIAL X 150 GR	JABON ROSAS VENUS  ANTIBACTERIAL X 150 GR	S/4.60	3
7501026006814	JABON ROSAS VENUS  X 150 GR	JABON ROSAS VENUS  X 150 GR	S/4.60	3
4067700014559	JAGER MEIFTER X 700 ML	JAGER MEIFTER X 700 ML	S/60.00	2
7755044001904	JAMONADA CON POLLO 100 GRS 	JAMONADA CON POLLO 100 GRS 	S/2.50	6
7755044001911	JAMONADA CON POLLO 200 GRS 	JAMONADA CON POLLO 200 GRS 	S/4.00	8.00
8445291217331	JET VAINILLA 70 ML 	JET VAINILLA 70 ML 	S/2.50	10
5000267024004	JHONNIE WALKER / BLACK LABEL  X 750 ML	JHONNIE WALKER / BLACK LABEL  X 750 ML	S/110.00	2
7501035010109	JOSE CUERVO  TEQUILA  X 750 ML	JOSE CUERVO  TEQUILA  X 750 ML	S/60.00	1
7750182001267	JUGO DEL VALLE DURAZNO  235 ML 	JUGO DEL VALLE DURAZNO  235 ML 	S/2.00	4.00
7750182006521	JUGO DEL VALLE NARANJA 1.5ML	JUGO DEL VALLE 1.5ML	S/5.00	9
7751271032018	JUGO GLORIA DURAZNO 1LTR	JUGO GLORIA DURAZNO 1LTR	S/5.50	2
7751271032001	JUGO GLORIA MANGO 1LTR	JUGO GLORIA MANGO 1LTR	S/5.50	4
7751271031998	JUGO GLORIA MARACUYA 1LTR	JUGO GLORIA MARACUYA 1LTR	S/5.50	2
7751271031981	JUGO GLORIA NARANJA 1LTR	JUGO GLORIA NARANJA 1LTR	S/5.50	4
7751271031974	JUGO GLORIA PIÑA 1LTR	JUGO GLORIA PIÑA 1LTR	S/5.50	3
7750670015530	JUGO PULP CAJA DURAZNO 1LTR	JUGO PULP CAJA DURAZNO 1LTR	S/4.50	11
7750670015622	JUGO PULP CAJA NARANJA  DE 1LTR	JUGO PULP CAJA NARANJA  DE 1LTR	S/4.50	11
7750670011839	JUGO PULP DURAZNO 315 ML                       	JUGO PULP DURAZNO 315 ML                       	S/2.00	5.00
7751271035712	JUGO TAMPICO CITRUS 3LTR 	JUGO TAMPICO CITRUS 3LTR 	S/7.50	2
7751271032148	JUGO TAMPICO GRANADILLA 3LTR 	JUGO TAMPICO GRANADILLA 3LTR 	S/7.50	1
7750341000834	JUGO WATTS DURAZNO 946 ML 	JUGO WATTS DURAZNO 946 ML 	S/4.80	6.00
7750341000827	JUGO WATTS MANGO 946 ML 	JUGO WATTS MANGO 946 ML 	S/4.80	6.00
7750341000810	JUGO WATTS NARANJA  946 ML 	JUGO WATTS NARANJA  946 ML 	S/4.80	6.00
7750341000841	JUGO WATTS PERA 946 ML 	JUGO WATTS PERA 946 ML 	S/4.80	6.00
7750182004893	JUGOS DEL VALLE  DURAZNO  1LTR	JUGOS DEL VALLE  DURAZNO  1LTR	S/5.50	5
7750182005982	JUGOS DEL VALLE FRESH  500 ML 	JUGOS DEL VALLE FRESH  500 ML 	S/2.00	11
6982023020804	K&B DURASNOS ALMIBAR 	K&B DURASNOS ALMIBAR 	S/6.50	4
7758574004209	KARINTO  MANI CROCANTE SALADO X 35	KARINTO  MANI CROCANTE SALADO X 35	S/1.50	4
7758574004179	KARINTO  MANI PICANTE X 35	KARINTO  MANI PICANTE X 35	S/1.50	10
7758574004568	KARINTO CHIFLES  34 GRS	KARINTO CHIFLES  34 GRS	S/1.80	6
7758574004247	KARINTO MANI SALADO  	KARINTO MANI SALADO	S/1.50	12
7750727012581	KEKITOS PYC NARANJA   60 GRS 	KEKITOS PYC NARANJA   60 GRS 	S/2.50	3
7750727012574	KEKITOS PYC VAINILLA 60 GRS 	KEKITOS PYC VAINILLA 60 GRS 	S/2.50	3
7750727012574	KEKITOS PYC VAINILLA 60 GRS 	KEKITOS PYC VAINILLA 60 GRS 	S/2.50	5.00
7750727012598	KEKITOS PYC VAINILLA 90GRS 	KEKITOS PYC VAINILLA 90GRS 	S/3.50	6
7751731004500	KERO	KERO	S/3.50	8.00
7751731004500	KERO ALOE PIÑA 300ML	KERO ALOE PIÑA 300ML	S/3.50	5
7751731003909	KERO ALOE UVA 300 ML	KERO ALOE UVA 300 ML	S/3.50	9
7891000280959	KIT KAT 41.5 GRS	KIT KAT 41.5 GRS	S/4.50	12
7751184000210	KOLA ESCOSESA 1.5 ML	KOLA ESCOSESA 1.5 ML	S/7.50	14
7751184000135	KOLA ESCOSESA 2.26 ML	KOLA ESCOSESA 2.26 ML	S/9.80	7
7751184000067	KOLA ESCOSESA 440 ML 	KOLA ESCOSESA 440 ML 	S/3.00	15
7751184159642	KOLA ESCOSESA 600 ML 	KOLA ESCOSESA 600 ML 	S/4.00	10
7750670018838	KOLITA 350 ML	KOLITA 350 ML	S/1.20	28
7509546651705	KOLYNOS X 60 ML 	KOLYNOS X 60 ML 	S/3.50	6
7751493011310	KOTEX 	KOTEX 	S/4.00	5
7809604031631	KOTEX NOCTURNA X 6 UNID	KOTEX NOCTURNA X 6 UNID	S/4.80	6
7751493009720	KOTEX NOCTURNA X 8 UNID	KOTEX NOCTURNA X 8 UNID	S/9.10	4
7750670020626	KR  AMARILLA 350ML	KR  AMARILLA 350ML	S/1.30	3
7681731002490	KR  NEGRA 1 LTR	KR  NEGRA 1 LTR	S/3.00	9
7751731007402	KR 265 L	KR 265 L	S/6.50	5
7751731002537	KR FRESA  1 LTR	KR FRESA  1 LTR	S/3.00	5
7751731000984	KR FRESA 3  LTR	KR FRESA 3  LTR	S/8.80	2
7751731006306	KR FRESA 350 ML 	KR FRESA 350 ML 	S/1.20	22
7751731006313	KR LIMON 350 ML 	KR LIMON 350 ML 	S/1.20	34
7751731002490	KR LITRO  NEGRA  	KR LITRO  NEGRA  	S/3.00	10
7751731006320	KR NARANJA  350 ML 	KR NARANJA  350 ML 	S/1.20	40
7751731000953	KR NARANJA 3 LTR 	KR NARANJA 3 LTR 	S/8.80	2
7751731000328	KR NEGRA 2LTR 	KR NEGRA 2LTR 	S/4.50	2
7751731000939	KR NEGRA 3  LTR	KR NEGRA 3  LTR	S/8.80	6
7751731006283	KR NEGRA 350 ML 	KR NEGRA 350 ML 	S/1.20	34
7751731002520	KR PIÑA 1 LTR	KR PIÑA 1 LTR	S/3.00	10
7751731000359	KR PIÑA 2 LTR	KR PIÑA 2 LTR	S/4.50	0
7751731000960	KR PIÑA 3 LTR	KR PIÑA 3 LTR	S/7.80	1
7751731006290	KR PÍÑA 350 ML 	KR PÍÑA 350 ML 	S/1.20	19
7751731006931	KR UVA 350 ML 	KR UVA 350 ML 	S/1.20	18
7750670017770	KR UVA 350 ML 	KR UVA 350 ML 	S/1.20	6
7751731007105	KRIS TROPICAL PUNCH 1 L 	KRIS TROPICAL PUNCH 1 L 	S/3.00	6
7750060000221	LA  IBERICA CORAZON 80 GRS 	LA  IBERICA CORAZON 80 GRS 	S/16.00	5.00
125023	LA EUROPEA CUCHARA N6 50 UNIDADES	LA EUROPEA CUCHARA N6 50 UNIDADES	S/4.00	6.00
7750078007083	LA FIRME BANDEJA 25 UNI 	LA FIRME BANDEJA 25 UNI 	S/4.00	5.00
7750060002942	LA IBERICA CONEJITO 4 GRS 	LA IBERICA CONEJITO 4 GRS 	S/10.00	5.00
7750060002911	LA IBERICA CORAZON 35 GRS	LA IBERICA CORAZON 35 GRS	S/9.00	5.00
7750060000795	LA IBERICA TOFEE SURTIDOS  100 GRS 	LA IBERICA TOFEE SURTIDOS  100 GRS 	S/9.50	5.00
7750060386752	LA IBERICA TOFFEE SURTIDO  150 GRS 	LA IBERICA TOFFEE SURTIDO  150 GRS 	S/11.50	5.00
7751271030076	LA MESA  FILETE DE CABALLA  EN ACEITE VEGETAL  X 170 GR	LA MESA  FILETE DE CABALLA  EN ACEITE VEGETAL  X 170 GR	S/5.10	3
7751271029254	LA MESA GRATED 160 GRS	LA MESA GRATED 160 GRS	S/3.80	6
589604	LA PREFERIDA MARGARINA 45 GRS 	LA PREFERIDA MARGARINA 45 GRS 	S/1.50	6.00
7702010470486	 LADY SPEED STICK X 30 GR	 LADY SPEED STICK X 30 GR	S/4.90	0
7759185007917	LADYSOF NOCTURNA  X 8 UNI	LADYSOF NOCTURNA  X 8 UNI	S/6.90	1
7759185003681	LADYSOF TELA SUAVE DELGADA  X 8 UNI	LADYSOF TELA SUAVE DELGADA  X 8 UNI	S/4.80	7
7759185003674	LADYSOF TELA SUAVE NORMAL  X 8 UNI	LADYSOF TELA SUAVE NORMAL  X 8 UNI	S/4.50	7
7750151008020	LAIVE LIGHT SIN LACTOSA 480 GRS	LAIVE LIGHT SIN LACTOSA 480 GRS	S/4.50	3
7750151008594	LAIVE NUTRILAC 480GRS	LAIVE NUTRILAC 480GRS	S/4.70	3
7750151008594	LAIVE NUTRILAC 480GRS	LAIVE NUTRILAC 480GRS	S/4.70	6
7750151007221	LAIVE SIN LACTOSA 480 GRS 	LAIVE SIN LACTOSA 480 GRS 	S/4.50	6
7750151007221	LAIVE SIN LACTOSA 480GRS	LAIVE SIN LACTOSA 480GRS	S/4.50	3
7750151008020	LAIVE SIN LACTOSA LIGTH  480GRS	LAIVE SIN LACTOSA LIGTH  480GRS	S/4.50	6
7753749002301	LATA  AREQUIPEÑA DE 473 ML	LATA  AREQUIPEÑA DE 473 ML	S/5.50	4
7801610001196	LATA  COCA COLA  350 ML	LATA  COCA COLA  350 ML	S/5.50	6
7801610350355	LATA  COCA COLA ZERO 350 ML	LATA  COCA COLA ZERO 350 ML	S/5.50	6
7753749007955	LATA CUSQUEÑA DE TRIGO X 473 ML	LATA CUSQUEÑA DE TRIGO X 473 ML	S/6.50	2
7753749003353	LATA CUSQUEÑA NEGRA X 355 ML	LATA CUSQUEÑA NEGRA X 355 ML	S/5.00	5
7801610002193	LATA FANTA  350 ML	LATA FANTA  350 ML	S/5.50	6
7753749002035	LATA PILSEN  X 473 ML	LATA PILSEN  X 473 ML	S/6.00	0
7753749008570	LATA PILSEN TRUJILLO X 355 ML	LATA PILSEN TRUJILLO X 355 ML	S/5.00	0
7801610005194	LATA SPRITE 350 ML 	LATA SPRITE 350 ML 	S/5.50	6
7753749007955	LATASA  TRIGO  473 ML 	LATASA  TRIGO  473 ML 	S/6.50	12
7753749008327	LATASA NEGRA 473 ML 	LATASA NEGRA 473 ML 	S/6.50	12
7758574005220	LAY´S  POLLO A LA BRASA	LAY´S  POLLO A LA BRASA X 34 GR	S/1.80	8
7758574004100	LAYS AL HILO X 40 GR 	LAYS AL HILO X 40 GR 	S/1.80	6
7758574006609	LAYS AL HILO X 44 GR 	LAYS AL HILO X 44 GR 	S/2.00	12
7702189059772	LAYS ARTESANALES	LAYS ARTESANALES SAL MARINA X 135 GR	S/8.50	3
7702189059789	LAYS ARTESANALES ALITAS BBQ	LAYS ARTESANALES ALITAS BBQ X 130 GR	S/8.50	3
7702189059680	LAYS ARTESANALES ALITAS BBQ X 30 GR	LAYS ARTESANALES ALITAS BBQ X 30 GR	S/2.50	4
7702189059673	LAYS ARTESANALES SAL MARINA X 30 GR	LAYS ARTESANALES SAL MARINA X 30 GR	S/2.50	5
7758574006753	LAYS BOLSASA PAPAS LAYS 85 GRS 	LAYS BOLSASA PAPAS LAYS 85 GRS 	S/4.00	8.00
7758574006326	LAYS CLASICAS X 45 GR 	LAYS CLASICAS X 45 GR 	S/1.80	15
7758574003912	LAYS CLASICAS X 70 GR 	LAYS CLASICAS X 70 GR 	S/3.00	6
7758574006661	LAYS JALAPEÑOS  37 GRS 	LAYS JALAPEÑOS  37 GRS 	S/2.00	8.00
7758574006166	LAYS ONDAS  SABOR A MAYONESX 34 GR	LAYS ONDAS  SABOR A MAYONESX 34 GR	S/1.80	6
7758574006630	LAYS ONDAS 35 G	LAYS ONDAS 35 G	S/2.00	12
7758574005275	LAYS ONDAS CLASICAS X 34 GR 	LAYS ONDAS CLASICAS X 34 GR 	S/1.80	15
7758574005282	LAYS ONDAS PICANTES X 34 GR 	LAYS ONDAS PICANTES X 34 GR 	S/1.80	14
7758574005640	LAYS POLLO A LA BRASA X 34 GR	LAYS POLLO A LA BRASA X 34 GR	S/1.80	9
7758574006333	LAYS POLLO A LA BRASA X 34 GR	LAYS POLLO A LA BRASA X 34 GR	S/1.80	3
7751271010214	LEAJ TEA LIMON 400 ML 	LEAJ TEA LIMON 400 ML 	S/2.50	2
8445290012562	LECHE ANCHOR X 96 GR 	LECHE ANCHOR X 96 GR 	S/5.30	1
7751271033893	LECHE BONLE  DEFENSIS 155 GR	LECHE BONLE  DEFENSIS 155 GR	S/2.00	1
8445291633001	LECHE CONDENSADA 180 MG 	LECHE CONDENSADA 180 MG 	S/4.80	6.00
7702024002826	LECHE CONDENSADA X 100 GR	LECHE CONDENSADA X 100 GR	S/4.10	1
8445290227027	LECHE CONDENSADA X 393 GR	LECHE CONDENSADA X 393 GR	S/7.50	5
7502252480928	LECHE DE ALMENDRAS  X 946 ML	LECHE DE ALMENDRAS  X 946 ML	S/12.00	2
7502252482694	LECHE DE COCO  X 946 ML	LECHE DE COCO  X 946 ML	S/11.90	1
7750151008679	LECHE ENTERA LAIVE 946 ML 	LECHE ENTERA LAIVE 946 ML 	S/6.00	6.00
7751271034111	LECHE EVAPORADA ENTERA 390 GRS	LECHE EVAPORADA ENTERA 390 GRS	S/4.70	4
7751271032667	LECHE GLORIA  X 170 GR	LECHE GLORIA  X 170 GR	S/2.50	21
7751271034081	LECHE GLORIA  X 390 GR	LECHE GLORIA  X 390 GR	S/4.30	10
7751271021913	LECHE GLORIA EN POLVO 96 GRS 	LECHE GLORIA EN POLVO 96 GRS 	S/5.00	2
7750151007214	LECHE LAIVE LIGHT 480 ML 	LECHE LAIVE LIGHT 480 ML 	S/4.50	6.00
7750151008662	LECHE LAIVE SIN LACTOSA 946 ML	LECHE LAIVE SIN LACTOSA 946 ML	S/6.30	6.00
7750151008693	LECHE LIGHT LAIVE 946 ML 	LECHE LIGHT LAIVE 946 ML 	S/6.30	6.00
7751271037419	LECHE WUI,KIWI,Y CAÑIHUA 390 GRS 	LECHE WUI,KIWI,Y CAÑIHUA 390 GRS 	S/4.70	6
7751271034180	LECHE ZERO LACTO 390 G	LECHE ZERO LACTO 390 G	S/4.90	2
7754725000618	LENTEJA VALLE NORTE 500 GRS 	LENTEJA VALLE NORTE 500 GRS 	S/6.90	8.00
7613035196865	LENTEJAS CAJA 30 GR	LENTEJAS CAJA 30 GR	S/2.80	2
7752187001365	LIBBY'S KETCHUP  X 100 GR	LIBBY'S KETCHUP  X 100 GR	S/3.10	7
7752187001402	LIBBY'S MAYONESSA  X 85 GR	LIBBY'S MAYONESSA  X 85 GR	S/3.10	7
7752187001440	LIBBY'S MOSTAZA  X 100 GR	LIBBY'S MOSTAZA  X 100 GR	S/3.00	5
54710	LINAZA  200 GRS 	LINAZA  200 GRS 	S/4.50	2.00
7401020616548	LIPTON DURAZNO 500 ML 	LIPTON DURAZNO 500 ML 	S/2.50	6
7401020716552	LIPTON LIMON  500 ML 	LIPTON LIMON  500 ML 	S/2.50	6
7702035430090	LISTERINE CONTROL CALCIO 180 ML 	LISTERINE CONTROL CALCIO 180 ML 	S/12.50	6.00
7702035833815	LISTERINE CUIDADO TOTAL 180 ML 	LISTERINE CUIDADO TOTAL 180 ML 	S/12.50	6.00
7751731004432	LOA  1 LTR	LOA  1 LTR	S/2.00	13
7751731004418	LOA 625 ML 	LOA 625 ML 	S/1.00	24
7751731006771	LOA CON GAS 625 ML 	LOA CON GAS 625 ML 	S/1.50	18
7751731006825	LOA LIMON 625 ML 	LOA LIMON 625 ML 	S/1.50	21
7751731006818	LOA PIÑA 625ML 	LOA PIÑA 625ML 	S/1.50	27
7758574005909	LOS CUATES PICANTES X 45 GR	LOS CUATES PICANTES X 45 GR	S/1.00	2
77529305	LUCKY STRIKE  BLUE X 1 	LUCKY STRIKE  BLUE X 1 	S/1.20	34
78422117	LUCKY STRIKE  NORMAL X 1	LUCKY STRIKE  NORMAL X 1	S/1.50	370
78421981	LUCKY STRIKE MORA X 1	LUCKY STRIKE MORA X 1	S/1.50	85
78422001	LUCKY STRIKE NARANJA X 1	LUCKY STRIKE NARANJA X 1	S/1.50	176
040000514510	M&M 49.3 GRS	M&M 49.3 GRS	S/5.00	5
040000514480	M&M DE 47 GR	M&M DE 47 GR	S/5.50	4
7773401006881	MABEL'S WAFER FRUTILLA 107 GR	MABEL'S WAFER FRUTILLA 107 GR	S/2.50	15
7773401006898	MABEL'S WAFER VAINILLA 107 GR	MABEL'S WAFER VAINILLA 107 GR	S/2.50	5
7773401007703	MABELS CHOCOLATE 	MABELS CHOCOLATE 	S/2.50	6.00
7773401006904	MABELS COCO  107 GRS	MABELS COCO  107 GRS	S/2.50	6
7773401006942	MABELS FRESA  107 GRS	MABELS FRESA  107 GRS	S/2.50	6
7773401007710	MABELS FRESA 100 G 	MABELS FRESA 100 G 	S/2.50	10
7773401006911	MABELS LIMON 107 GRS	MABELS LIMON 107 GRS	S/2.50	6
7613036446662	MAGGI SUSTANCIA CARNE 	MAGGI SUSTANCIA CARNE 	S/1.00	23
8445291365872	MAGGI SUSTANCIA GALLINA 	MAGGI SUSTANCIA GALLINA 	S/1.00	26
77531704	MALTIN POWER 330 ML 	MALTIN POWER 330 ML 	S/2.00	6
760203004297	MALVAVISCOS FRESA  200 GR 	MALVAVISCOS FRESA  200 GR 	S/6.00	6
760203007830	MALVAVISCOS FRUTAS 200 GR 	MALVAVISCOS FRUTAS 200 GR 	S/6.00	6
760203004143	MALVAVISCOS MIX FRUTAS 200 GR 	MALVAVISCOS MIX FRUTAS 200 GR 	S/6.00	6
587469	MANI CON PASAS  250 GRS 	MANI CON PASAS  250 GRS 	S/5.00	9.00
7751271029940	MANJAR BLANCO  BONLE 200 GRS 	MANJAR BLANCO  BONLE 200 GRS 	S/5.00	9.00
7751271029957	MANJAR BLANCO BONLE  20 GRS 	MANJAR BLANCO BONLE  20 GRS 	S/7.10	8.00
7751271033770	MANTEQUILLA GLORIA 180 GRS  	MANTEQUILLA GLORIA 180 GRS  	S/13.00	2
7751271031646	MANTEQUILLA GLORIA 50 GRS 	MANTEQUILLA GLORIA 50 GRS 	S/3.90	3
7751271031653	MANTEQUILLA GLORIA 90 GRS 	MANTEQUILLA GLORIA 90 GRS 	S/6.50	2
7750151006217	MANTEQUILLA SWIS 90 GRS 	MANTEQUILLA SWIS 90 GRS 	S/2.60	6.00
7750151009607	MANTEUILLA LAIVE 90 GRS 	MANTEUILLA LAIVE 90 GRS 	S/6.90	6.00
77558688	MANTY CLASICA 90 GRS 	MANTY CLASICA 90 GRS 	S/2.70	5
7750885022705	MARCO POLO PASTA CORTA	MARCO POLO PASTA CORTA	S/1.30	6
7750243077606	MARGARITA 	MARGARITAS	S/2.50	12
7751158011051	MARINERO FILETE DE ATUN 140 GRS 	MARINERO FILETE DE ATUN 140 GRS 	S/6.30	6.00
7751158012126	MARINERO GRATED D ATU 1470 GRS 	MARINERO GRATED D ATU 1470 GRS 	S/4.50	6.00
7751158011723	MARINERO TROZOS  DE ATUN 140 GRS 	MARINERO TROZOS  DE ATUN 140 GRS 	S/5.60	6.00
77544575	MARLBORO CANELA X 1	MARLBORO CANELA X 1	S/1.50	58
7751201001039	MARLBORO SANDIA X 1	MARLBORO SANDIA X 1	S/1.50	23
7750243079174	MARSELLA JAZMIN Y ROSAS X 430 GR	MARSELLA JAZMIN Y ROSAS X 430 GR	S/6.00	3
7750243079143	MARSELLA LAVANDA Y ROSAS  X 730 GR	MARSELLA LAVANDA Y ROSAS  X 730 GR	S/8.80	3
7750243079815	MARSELLA LAVANDA Y ROSAS  X 730 GR	MARSELLA LAVANDA Y ROSAS  X 730 GR	S/8.80	5.00
7750243069977	MARSELLA X 190 GR	MARSELLA X 190 GR	S/3.00	3
7750243079433	MARSELLA X 320 GR	MARSELLA X 320 GR	S/5.50	1
7751851010283	MATA ARAÑAS X 360 ML	MATA ARAÑAS X 360 ML	S/10.90	3
7751851006613	MATA CUCARACHAS  Y HORMIGAS   X 360 ML	MATA CUCARACHAS  Y HORMIGAS   X 360 ML	S/10.90	1
7751851006620	MATA MOSCAS  Y ZANCUDOS  X 360 ML	MATA MOSCAS  Y ZANCUDOS  X 360 ML	S/9.90	1
7752748011000	MAXIMANI DE 18 GR	MAXIMANI DE 18 GR	S/1.50	10
7750243046114	MAYONESA A LA CENA 475 GRS 	MAYONESA A LA CENA 475 GRS 	S/15.00	5
7752187002799	MAYONESA LIBBYS 190 GRS	MAYONESA LIBBYS 190 GRS	S/5.50	6
7752187000306	MAYONSA MALIBI 200 GRS	MAYONSA MALIBI 200 GRS	S/4.90	3
8720608001408	MC COLINS ANIS X CAJA 	MC COLINS ANIS X CAJA 	S/3.50	3
2757285019934	MC COLINS BOLDO X CAJA 	MC COLINS BOLDO X CAJA 	S/3.50	5
